Contract Account,Meterid,CoCd,OPCO
20090165760,103053809,1000,RGE
20032899088,103053810,1000,RGE
20031078205,103053811,1000,RGE
20031335324,103053812,1000,RGE
20030168510,103053813,1000,RGE
20011943402,103053814,1000,RGE
20032514729,103053815,1000,RGE
20031835059,103053816,1000,RGE
20032249086,103053817,1000,RGE
20031042722,103053818,1000,RGE
20090369420,103053820,1000,RGE
20032835884,103053821,1000,RGE
20032417741,103053823,1000,RGE
20028321055,103053829,1000,RGE
20029801295,103053830,1000,RGE
20090126200,103053831,1000,RGE
20031820614,103053833,1000,RGE
20023398066,103053834,1000,RGE
20014991903,103053836,1000,RGE
20011018197,103053837,1000,RGE
20026245819,103053838,1000,RGE
20026412187,103053839,1000,RGE
20090313105,103053841,1000,RGE
20090303023,103053844,1000,RGE
20031465337,103053846,1000,RGE
20090303353,103053847,1000,RGE
20031027012,103053848,1000,RGE
20090443423,103053849,1000,RGE
20090199470,103053850,1000,RGE
20090288166,103053851,1000,RGE
20032056556,103053852,1000,RGE
20031204934,103053853,1000,RGE
20032574749,103053855,1000,RGE
20090538339,103053855,1000,RGE
20032934216,103053856,1000,RGE
20031131632,103053857,1000,RGE
20090479807,103053858,1000,RGE
20027225877,103053860,1000,RGE
20030881773,103053861,1000,RGE
20026402592,103053862,1000,RGE
20029647326,103053863,1000,RGE
20090014646,103053864,1000,RGE
20024412247,103053865,1000,RGE
20032449983,103053866,1000,RGE
20032134841,103053872,1000,RGE
20024526640,103053874,1000,RGE
20090434018,103053875,1000,RGE
20032149039,103053878,1000,RGE
20022125957,103053879,1000,RGE
20090527324,103053888,1000,RGE
20018670057,103053889,1000,RGE
20090162973,103053890,1000,RGE
20090079698,103053891,1000,RGE
20032776039,103053893,1000,RGE
20027539939,103053894,1000,RGE
20032243576,103053895,1000,RGE
20026841732,103053896,1000,RGE
20028981627,103053898,1000,RGE
20032134817,103053899,1000,RGE
20090373570,103053904,1000,RGE
20032574830,103053905,1000,RGE
20029821749,103053906,1000,RGE
20032322800,103053907,1000,RGE
20090126226,103053908,1000,RGE
20029300801,103053911,1000,RGE
20032821397,103053920,1000,RGE
20025411370,103053921,1000,RGE
20031828096,103053922,1000,RGE
20031383308,103053923,1000,RGE
20014733040,103053925,1000,RGE
20013877228,103053928,1000,RGE
20013877418,103053929,1000,RGE
20024720722,103053930,1000,RGE
20023803289,103053931,1000,RGE
20014732695,103053934,1000,RGE
20014705634,103053936,1000,RGE
20010094934,103053938,1000,RGE
20031628934,103053944,1000,RGE
20013121999,103053945,1000,RGE
20031914540,103053946,1000,RGE
20031628942,103053947,1000,RGE
20028792610,103053949,1000,RGE
20032106393,103053951,1000,RGE
20014249468,103053952,1000,RGE
20012346217,103053953,1000,RGE
20018249142,103053954,1000,RGE
20014249567,103053955,1000,RGE
20013902018,103053964,1000,RGE
20032791772,103053965,1000,RGE
20090173228,103053966,1000,RGE
20025496546,103053967,1000,RGE
20090465996,103053968,1000,RGE
20011027180,103053969,1000,RGE
20014248460,103053970,1000,RGE
20014270373,103053971,1000,RGE
20030474454,103053972,1000,RGE
20031477340,103053973,1000,RGE
20013903420,103053974,1000,RGE
20032096701,103053975,1000,RGE
20014249054,103053976,1000,RGE
20023412354,103053977,1000,RGE
20028104816,103053978,1000,RGE
20031547928,103053979,1000,RGE
20014707127,103053984,1000,RGE
20030108524,103053996,1000,RGE
20031282922,103053997,1000,RGE
20029105077,103053998,1000,RGE
20026923936,103053999,1000,RGE
20021942386,103054008,1000,RGE
20031527060,103054011,1000,RGE
20014706616,103054014,1000,RGE
20015413766,103054015,1000,RGE
20014707523,103054016,1000,RGE
20014707804,103054018,1000,RGE
20015410101,103054019,1000,RGE
20013874324,103054020,1000,RGE
20027395589,103054021,1000,RGE
20029068713,103054022,1000,RGE
20023376088,103054023,1000,RGE
20013420987,103054025,1000,RGE
20030592503,103054026,1000,RGE
20027097805,103054028,1000,RGE
20012740062,103055101,1000,RGE
20019690955,103055102,1000,RGE
20011269444,103055103,1000,RGE
20014202376,103055104,1000,RGE
20027286986,103055105,1000,RGE
20010676763,103055107,1000,RGE
20014636193,103055110,1000,RGE
20027143252,103055113,1000,RGE
20015415332,103055114,1000,RGE
20025211317,103055115,1000,RGE
20013118458,103055116,1000,RGE
20031946591,103055121,1000,RGE
20032424440,103055122,1000,RGE
20024462994,103055123,1000,RGE
20014989048,103055124,1000,RGE
20026207215,103055125,1000,RGE
20029829411,103055127,1000,RGE
20015414855,103055128,1000,RGE
20024402891,103055132,1000,RGE
20032386367,103055134,1000,RGE
20012014773,103055135,1000,RGE
20030377582,103055141,1000,RGE
20029012752,103055142,1000,RGE
20010693529,103055143,1000,RGE
20019341005,103055145,1000,RGE
20014225757,103055146,1000,RGE
20025181593,103055147,1000,RGE
20018163780,103055148,1000,RGE
20090307370,103055150,1000,RGE
20023293093,103055151,1000,RGE
20014635286,103055160,1000,RGE
20013121718,103055161,1000,RGE
20026897411,103055162,1000,RGE
20015284449,103055164,1000,RGE
20032881532,103055165,1000,RGE
20010257531,103055166,1000,RGE
20027493533,103055167,1000,RGE
20028084398,103055168,1000,RGE
20015410978,103055169,1000,RGE
20010266185,103055170,1000,RGE
20030868549,103055171,1000,RGE
20029548805,103055172,1000,RGE
20014203812,103055173,1000,RGE
20014204125,103055174,1000,RGE
20031700790,103055175,1000,RGE
20014203911,103055176,1000,RGE
20090532282,103055177,1000,RGE
20031695115,103055178,1000,RGE
20029186911,103055182,1000,RGE
20014635591,103055191,1000,RGE
20026379162,103055193,1000,RGE
20015079815,103055194,1000,RGE
20028775128,103055201,1000,RGE
20032342691,103055209,1000,RGE
20025153907,103055210,1000,RGE
20032869958,103055211,1000,RGE
20015415274,103055212,1000,RGE
20032568014,103055221,1000,RGE
20032840975,103055222,1000,RGE
20031078502,103055223,1000,RGE
20031773953,103055224,1000,RGE
20090427731,103055225,1000,RGE
20032566026,103055226,1000,RGE
20090437276,103055227,1000,RGE
20029642640,103055228,1000,RGE
20090457910,103055229,1000,RGE
20090167915,103055230,1000,RGE
20032521377,103055231,1000,RGE
20026748267,103055232,1000,RGE
20031079062,103055234,1000,RGE
20090210129,103055235,1000,RGE
20032125302,103055236,1000,RGE
20090023308,103055237,1000,RGE
20031105230,103055239,1000,RGE
20090398627,103055240,1000,RGE
20090490374,103055241,1000,RGE
20025825793,103055242,1000,RGE
20032881243,103055243,1000,RGE
20031697996,103055244,1000,RGE
20031856592,103055245,1000,RGE
20032518951,103055246,1000,RGE
20090220698,103055248,1000,RGE
20032137489,103055249,1000,RGE
20030633687,103055250,1000,RGE
20028339511,103055252,1000,RGE
20027969938,103055254,1000,RGE
20032739920,103055255,1000,RGE
20028217113,103055256,1000,RGE
20029490388,103055257,1000,RGE
20030539611,103055258,1000,RGE
20031755075,103055259,1000,RGE
20030695090,103055260,1000,RGE
20029797212,103055261,1000,RGE
20029339478,103055262,1000,RGE
20032395806,103055263,1000,RGE
20032398289,103055264,1000,RGE
20028108932,103055265,1000,RGE
20020237374,103055266,1000,RGE
20022894107,103055267,1000,RGE
20090122183,103055268,1000,RGE
20028924452,103055269,1000,RGE
20090160571,103055270,1000,RGE
20031837493,103055271,1000,RGE
20032769372,103055272,1000,RGE
20011183751,103055274,1000,RGE
20032739318,103055276,1000,RGE
20032243014,103055277,1000,RGE
20029341946,103055278,1000,RGE
20031426164,103055280,1000,RGE
20024520049,103055281,1000,RGE
20030865925,103055282,1000,RGE
20031886201,103055283,1000,RGE
20090243609,103055284,1000,RGE
20090006956,103055285,1000,RGE
20090305648,103055286,1000,RGE
20026141240,103055287,1000,RGE
20032658724,103055288,1000,RGE
20030853301,103055289,1000,RGE
20023768615,103055290,1000,RGE
20030709776,103055291,1000,RGE
20090093665,103055292,1000,RGE
20032880203,103055294,1000,RGE
20030878860,103055296,1000,RGE
20032674234,103055297,1000,RGE
20090357417,103055298,1000,RGE
20020920508,103055299,1000,RGE
20090510007,103055300,1000,RGE
20031223918,103055301,1000,RGE
20030733776,103055302,1000,RGE
20090393362,103055303,1000,RGE
20027716917,103055304,1000,RGE
20090154186,103055309,1000,RGE
20032780817,103055310,1000,RGE
20090496439,103055311,1000,RGE
20031079021,103055312,1000,RGE
20031984873,103055313,1000,RGE
20031512013,103055314,1000,RGE
20022514853,103055315,1000,RGE
20032201442,103055316,1000,RGE
20032830257,103055317,1000,RGE
20025378587,103055318,1000,RGE
20010925731,103055319,1000,RGE
20090157452,103055320,1000,RGE
20030074718,103055322,1000,RGE
20032493452,103055323,1000,RGE
20031078650,103055324,1000,RGE
20031079187,103055325,1000,RGE
20032051177,103055326,1000,RGE
20090362045,103055327,1000,RGE
20090479443,103055328,1000,RGE
20028521126,103055329,1000,RGE
20028627881,103055330,1000,RGE
20014619959,103055331,1000,RGE
20014630147,103055332,1000,RGE
20032575456,103055341,1000,RGE
20029386636,103055342,1000,RGE
20032309096,103055344,1000,RGE
20030510950,103055345,1000,RGE
20025423276,103055346,1000,RGE
20026392348,103055347,1000,RGE
20014827271,103055348,1000,RGE
20031920224,103055349,1000,RGE
20090237080,103055350,1000,RGE
20090525195,103055351,1000,RGE
20090535137,103055352,1000,RGE
20032790683,103055357,1000,RGE
20090387554,103055359,1000,RGE
20032790741,103055360,1000,RGE
20090019058,103055361,1000,RGE
20090458637,103055362,1000,RGE
20090412659,103055364,1000,RGE
20032471367,103055365,1000,RGE
20028519955,103055366,1000,RGE
20030224347,103055367,1000,RGE
20020855266,103055368,1000,RGE
20031903204,103055369,1000,RGE
20090126044,103055370,1000,RGE
20032311001,103055371,1000,RGE
20024967455,103055373,1000,RGE
20023612565,103055374,1000,RGE
20023558503,103055375,1000,RGE
20032033829,103055376,1000,RGE
20031696758,103055377,1000,RGE
20032572149,103055378,1000,RGE
20032758656,103055378,1000,RGE
20032751156,103055381,1000,RGE
20032561217,103055382,1000,RGE
20032647800,103055383,1000,RGE
20032620831,103055384,1000,RGE
20032230938,103055386,1000,RGE
20090270529,103055387,1000,RGE
20022017220,103055389,1000,RGE
20028276762,103055390,1000,RGE
20032243535,103055391,1000,RGE
20090400266,103055393,1000,RGE
20032134205,103055394,1000,RGE
20090126069,103055395,1000,RGE
20028885943,103055396,1000,RGE
20090126093,103055397,1000,RGE
20031796079,103055398,1000,RGE
20029782313,103055400,1000,RGE
20090185875,103055402,1000,RGE
20090343813,103055403,1000,RGE
20031677022,103055404,1000,RGE
20090490887,103055404,1000,RGE
20019354388,103055405,1000,RGE
20015414756,103055406,1000,RGE
20090126077,103055409,1000,RGE
20029637616,103055410,1000,RGE
20031946385,103055412,1000,RGE
20031666512,103055413,1000,RGE
20031549999,103055414,1000,RGE
20032134320,103055415,1000,RGE
20031371014,103055416,1000,RGE
20027202215,103055417,1000,RGE
20019677234,103055420,1000,RGE
20032232975,103055421,1000,RGE
20090341825,103055422,1000,RGE
20030903288,103055423,1000,RGE
20090466309,103055424,1000,RGE
20032410613,103055433,1000,RGE
20090126051,103055434,1000,RGE
20090460153,103055435,1000,RGE
20031825720,103055436,1000,RGE
20032790642,103055437,1000,RGE
20032790725,103055438,1000,RGE
20090066877,103055439,1000,RGE
20032790717,103055440,1000,RGE
20090512466,103055440,1000,RGE
20027034261,103055441,1000,RGE
20020452981,103055442,1000,RGE
20090359215,103055443,1000,RGE
20030592982,103055444,1000,RGE
20026615219,103055445,1000,RGE
20032327007,103055446,1000,RGE
20032152926,103055447,1000,RGE
20090486257,103055448,1000,RGE
20032421594,103055449,1000,RGE
20030761348,103055450,1000,RGE
20015412636,103055451,1000,RGE
20023335233,103055452,1000,RGE
20015414970,103055461,1000,RGE
20028669784,103055462,1000,RGE
20015415399,103055463,1000,RGE
20011401567,103055464,1000,RGE
20015411729,103055465,1000,RGE
20023450412,103055466,1000,RGE
20015414954,103055467,1000,RGE
20024306464,103055468,1000,RGE
20032859447,103055469,1000,RGE
20032917658,103055470,1000,RGE
20090164045,103055472,1000,RGE
20012583231,103055473,1000,RGE
20015415431,103055474,1000,RGE
20015415035,103055475,1000,RGE
20020847412,103055476,1000,RGE
20032936096,103055477,1000,RGE
20032879148,103055478,1000,RGE
20032811448,103055479,1000,RGE
20090369503,103055480,1000,RGE
20015032350,103055482,1000,RGE
20032609578,103055485,1000,RGE
20032873794,103055486,1000,RGE
20090239979,103055487,1000,RGE
20090051085,103055488,1000,RGE
20012473292,103055489,1000,RGE
20015299157,103055490,1000,RGE
20015415456,103055491,1000,RGE
20030123457,103055492,1000,RGE
20014770349,103055493,1000,RGE
20014665721,103055494,1000,RGE
20014665515,103055495,1000,RGE
20029601703,103055496,1000,RGE
20032742312,103055497,1000,RGE
20032921411,103055498,1000,RGE
20032752998,103055499,1000,RGE
20032875005,103055500,1000,RGE
20090238054,103055501,1000,RGE
20015414103,103055509,1000,RGE
20031484429,103055510,1000,RGE
20023453291,103055511,1000,RGE
20023525114,103055512,1000,RGE
20027869914,103055513,1000,RGE
20029322409,103055516,1000,RGE
20032826032,103055518,1000,RGE
20032248971,103055519,1000,RGE
20090074129,103055520,1000,RGE
20090529379,103055521,1000,RGE
20032624858,103055522,1000,RGE
20015413964,103055523,1000,RGE
20032197111,103055524,1000,RGE
20032769844,103055525,1000,RGE
20090429489,103055526,1000,RGE
20032817338,103055527,1000,RGE
20032609545,103055528,1000,RGE
20015415944,103055533,1000,RGE
20031450487,103055534,1000,RGE
20090515626,103055535,1000,RGE
20031856964,103055536,1000,RGE
20031480161,103055538,1000,RGE
20015415571,103055539,1000,RGE
20031614967,103055540,1000,RGE
20090072230,103055541,1000,RGE
20032635979,103055549,1000,RGE
20032385260,103055550,1000,RGE
20032709360,103055551,1000,RGE
20032560664,103055552,1000,RGE
20014966350,103055553,1000,RGE
20015415803,103055554,1000,RGE
20015415829,103055555,1000,RGE
20023818170,103055556,1000,RGE
20032598607,103055557,1000,RGE
20032612648,103055558,1000,RGE
20032613448,103055559,1000,RGE
20032537274,103055560,1000,RGE
20015415076,103055565,1000,RGE
20010751723,103055566,1000,RGE
20028446332,103055567,1000,RGE
20015415472,103055568,1000,RGE
20027656972,103055569,1000,RGE
20010469011,103055570,1000,RGE
20015415969,103055571,1000,RGE
20090250315,103056051,1000,RGE
20090105667,103056052,1000,RGE
20032065276,103056054,1000,RGE
20031943671,103056055,1000,RGE
20032911008,103056056,1000,RGE
20031974395,103056057,1000,RGE
20031249905,103056062,1000,RGE
20032622910,103056063,1000,RGE
20032120105,103056064,1000,RGE
20032068502,103056065,1000,RGE
20014634594,103056066,1000,RGE
20031278813,103056067,1000,RGE
20032837435,103056068,1000,RGE
20090432640,103056069,1000,RGE
20032417170,103056070,1000,RGE
20032114272,103056071,1000,RGE
20032883512,103056072,1000,RGE
20031691395,103056073,1000,RGE
20090013820,103056078,1000,RGE
20090155340,103056079,1000,RGE
20032649780,103056080,1000,RGE
20032387530,103056081,1000,RGE
20031574823,103056082,1000,RGE
20018447654,103056083,1000,RGE
20090086982,103056084,1000,RGE
20028992772,103056085,1000,RGE
20028274650,103056086,1000,RGE
20090119015,103056087,1000,RGE
20032883785,103056088,1000,RGE
20032495028,103056089,1000,RGE
20028218269,103056090,1000,RGE
20031072950,103056092,1000,RGE
20090527183,103056092,1000,RGE
20032772228,103056093,1000,RGE
20032229542,103056094,1000,RGE
20032762484,103056095,1000,RGE
20032535245,103056096,1000,RGE
20032333757,103056097,1000,RGE
20029247200,103056098,1000,RGE
20027964483,103056099,1000,RGE
20032732446,103056100,1000,RGE
20031140161,103056102,1000,RGE
20032464859,103056103,1000,RGE
20090229814,103056105,1000,RGE
20030356388,103056106,1000,RGE
20090065192,103056107,1000,RGE
20032856583,103056108,1000,RGE
20032464990,103056109,1000,RGE
20090146810,103056111,1000,RGE
20090373547,103056112,1000,RGE
20030835282,103056114,1000,RGE
20010030193,103056115,1000,RGE
20015424219,103056116,1000,RGE
20015424144,103056117,1000,RGE
20032813006,103056118,1000,RGE
20090366251,103056119,1000,RGE
20090352988,103056120,1000,RGE
20014944944,103056121,1000,RGE
20016883652,103056123,1000,RGE
20090343110,103056124,1000,RGE
20031170523,103056125,1000,RGE
20027143716,103056126,1000,RGE
20031106428,103056127,1000,RGE
20032366641,103056128,1000,RGE
20090514157,103056129,1000,RGE
20032146316,103056130,1000,RGE
20030366957,103056131,1000,RGE
20032711028,103056132,1000,RGE
20027568078,103056133,1000,RGE
20023705682,103056138,1000,RGE
20011764956,103056139,1000,RGE
20015424409,103056140,1000,RGE
20028953188,103056141,1000,RGE
20090229806,103056143,1000,RGE
20090229095,103056145,1000,RGE
20025472174,103056147,1000,RGE
20030320483,103056148,1000,RGE
20031044124,103056149,1000,RGE
20090457480,103056150,1000,RGE
20032247924,103056151,1000,RGE
20032856161,103056152,1000,RGE
20026906840,103056153,1000,RGE
20032750562,103056154,1000,RGE
20029616123,103056155,1000,RGE
20031525064,103056156,1000,RGE
20029904636,103056157,1000,RGE
20022067787,103056158,1000,RGE
20022067803,103056159,1000,RGE
20031534710,103056160,1000,RGE
20032640748,103056161,1000,RGE
20012200034,103056172,1000,RGE
20014540973,103056173,1000,RGE
20031194135,103056174,1000,RGE
20012095228,103056177,1000,RGE
20031052358,103056178,1000,RGE
20032399121,103056179,1000,RGE
20032330233,103056180,1000,RGE
20029578802,103056182,1000,RGE
20090401140,103056183,1000,RGE
20013879638,103056184,1000,RGE
20090455526,103056185,1000,RGE
20020846455,103056186,1000,RGE
20032100404,103056188,1000,RGE
20090471812,103056189,1000,RGE
20013900681,103056190,1000,RGE
20030805574,103056191,1000,RGE
20022033441,103056192,1000,RGE
20032885517,103056193,1000,RGE
20013873920,103056194,1000,RGE
20032536961,103056195,1000,RGE
20032341933,103056196,1000,RGE
20013878911,103056197,1000,RGE
20031811472,103056202,1000,RGE
20090340207,103056203,1000,RGE
20031229550,103056204,1000,RGE
20029855937,103056205,1000,RGE
20031059932,103056206,1000,RGE
20020895940,103056208,1000,RGE
20013043326,103056209,1000,RGE
20031535972,103056210,1000,RGE
20014459505,103056211,1000,RGE
20090198308,103056212,1000,RGE
20012045355,103056213,1000,RGE
20031527342,103056214,1000,RGE
20013854383,103056215,1000,RGE
20013854557,103056216,1000,RGE
20032136549,103056217,1000,RGE
20031138322,103056218,1000,RGE
20032841601,103056219,1000,RGE
20090263979,103056220,1000,RGE
20031886086,103056221,1000,RGE
20028403796,103056222,1000,RGE
20013875446,103056223,1000,RGE
20090307768,103056224,1000,RGE
20013875545,103056225,1000,RGE
20031360181,103056231,1000,RGE
20090215177,103056232,1000,RGE
20031940164,103056233,1000,RGE
